name	geneName	logFC	AveExpr	t	P.Value	adj.P.Val	B	CTBvsEPI
ENSG00000231566.1_45848074_45851490	LINC02595	14.7473077091676	-9.02171281483384	5.52339773158388	1.63994699266117e-06	0.00013937650801449	3.27130737698787	-14.7473077091676
ENSG00000114423.20_105655461_105869552	CBLB	-7.63748185309046	2.05807570767982	-5.52072812831918	1.65477590869333e-06	0.000140433561835019	3.26237405418623	7.63748185309047
ENSG00000163286.8_232406843_232410714	ALPG	14.0490823028018	-3.66013681385424	5.51994247097972	1.65916532351154e-06	0.000140602888822312	3.25974515308183	-14.0490823028018
ENSG00000104833.11_6494319_6502848	TUBB4A	11.3396063314218	-1.50739436104568	5.51539101953752	1.68482241095586e-06	0.000142571420357644	3.24451683603866	-11.3396063314218
ENSG00000169084.13_2219516_2502805	DHRSX	-11.9939909602902	-2.97308228427378	-5.51014137989669	1.71490481594718e-06	0.000144908223203065	3.22695542388313	11.9939909602902
ENSG00000144724.19_61561569_62297613	PTPRG	12.6827844418209	-4.91216412996505	5.50903426187524	1.72131678892231e-06	0.000145241050377932	3.22325222582129	-12.6827844418209
ENSG00000164692.17_94394561_94431232	COL1A2	12.1258204054826	-3.26048737125999	5.505672717867	1.74093168603625e-06	0.000146685358860618	3.21200905738378	-12.1258204054826
ENSG00000075945.12_169921326_170085208	KIFAP3	-10.7408595666453	-2.84068154187633	-5.50524080420346	1.74346797376039e-06	0.000146688601282272	3.21056455353025	10.7408595666453
ENSG00000116871.15_36155579_36180849	MAP7D1	-12.9225184771612	-7.02777282392614	-5.4980503286109	1.78623488660805e-06	0.000150071840036954	3.18651967555666	12.9225184771612
ENSG00000120217.13_5450503_5470566	CD274	-10.2737504178227	-0.704024027445398	-5.49702484768452	1.79241841792959e-06	0.000150376223471073	3.18309096262212	10.2737504178227
ENSG00000147224.11_107628424_107651026	PRPS1	13.7984167800174	-2.52086694324767	5.49570935717711	1.80038179683595e-06	0.000150828847051049	3.17869277557757	-13.7984167800174
ENSG00000156009.9_149881141_149885835	MAGEA8	-14.4118152893349	-9.80492778056387	-5.4866215723931	1.85636275024482e-06	0.000155297172697475	3.14831432388066	14.4118152893349
ENSG00000244479.7_144300395_144356181	OR2A1-AS1	13.0655358908251	-8.90627066169722	5.48341705537532	1.87651191621229e-06	0.000156759481228164	3.1376046286896	-13.0655358908251
ENSG00000143217.8_161070995_161089599	NECTIN4	-12.5402134207634	-5.39206188849402	-5.48065614349179	1.8940457923773e-06	0.000157999470524065	3.12837845434505	12.5402134207634
ENSG00000254656.2_100879753_100903722	RTL1	9.48180503989009	-15.3967922458985	5.4747000475814	1.93242722154791e-06	0.000160757771234167	3.10847794744683	-9.48180503989009
ENSG00000270170.1_196942623_196943540	NCBP2-AS2	1.85112232946615	5.59823090505157	5.47467563058552	1.93258614421513e-06	0.000160757771234167	3.10839637400089	-1.85112232946615
ENSG00000186350.10_134317098_134440585	RXRA	-11.0161098465782	-4.4667125261626	-5.4658309329213	1.99101528406398e-06	0.000165383811297349	3.07885224638672	11.0161098465782
ENSG00000112297.14_106360808_106571978	CRYBG1	-9.01220569949042	1.08593806306188	-5.46360716300091	2.00597949462681e-06	0.0001663914657923	3.07142560728735	9.01220569949042
ENSG00000223865.10_33075926_33087201	HLA-DPB1	12.9906289074416	-9.81372380828587	5.45483560960639	2.06610134102462e-06	0.000171136718553389	3.042137370514	-12.9906289074416
ENSG00000111321.10_6375045_6391571	LTBR	-10.9760990005019	-0.344785736548055	-5.45397561175161	2.07209131090071e-06	0.000171391135796149	3.03926633448746	10.9760990005019
ENSG00000151208.16_77790791_77926526	DLG5	-9.69587975364429	-0.0343676008657814	-5.45166928626592	2.08824030059707e-06	0.00017248394955438	3.03156728757966	9.69587975364429
ENSG00000198833.6_89326625_89352848	UBE2J1	-9.8772018460669	0.236746246428714	-5.44913563403313	2.10612502385168e-06	0.000173716859937834	3.02311011444982	9.87720184606689
ENSG00000078596.10_79360384_79367667	ITM2A	14.625736697475	-9.5112327162446	5.44820249992941	2.11275012183905e-06	0.000174018900989119	3.01999556739303	-14.625736697475
ENSG00000139971.15_57999735_58298139	ARMH4	12.5996570456227	-12.4060261872069	5.4454875637128	2.1321435506142e-06	0.000175199690170015	3.01093445353527	-12.5996570456227
ENSG00000129682.15_138614731_139222777	FGF13	12.0242882695215	-10.7334756764396	5.44536090918039	2.1330525732893e-06	0.000175199690170015	3.0105117652926	-12.0242882695215
ENSG00000128849.10_57375967_57550727	CGNL1	12.6345617749638	-11.7355406505271	5.44370496673856	2.144973013534e-06	0.000175932723695267	3.00498551543913	-12.6345617749638
ENSG00000139055.6_14914035_14939082	ERP27	-13.9824865955356	-8.7204245416526	-5.4418173084787	2.15864211219e-06	0.000176806939083099	2.99868638675255	13.9824865955356
ENSG00000227766.1_29942075_29943067	AL671277.1	10.5633946668376	-14.1515022899545	5.43940822731746	2.17621258731326e-06	0.000177997822583769	2.99064789984912	-10.5633946668376
ENSG00000233828.3_87205408_87240145	LINC01949	-13.5119360377191	-9.08631670202619	-5.43493378967463	2.20922394477447e-06	0.000180446584985772	2.97571973828358	13.5119360377191
ENSG00000182287.14_15825806_15854931	AP1S2	13.2589239140311	-4.02873387660013	5.4285339262492	2.25730583449202e-06	0.000183862412957299	2.95437203002326	-13.2589239140311
ENSG00000143344.15_183636085_183928531	RGL1	-13.4835010747574	-7.66465305978737	-5.42638670786695	2.27366923752958e-06	0.000184938744199999	2.94721079670956	13.4835010747574
ENSG00000174720.15_112636964_112657592	LARP7	2.57317157117547	5.30928963646511	5.41532986608135	2.35981196258582e-06	0.000191151278795555	2.91034399570239	-2.57317157117547
ENSG00000116251.10_6185020_6209389	RPL22	1.14863393977001	5.94301323304629	5.41442388577336	2.36701220975231e-06	0.000191470421545625	2.90732386691504	-1.14863393977001
ENSG00000283378.1_61330717_61453030	CNTNAP3C	13.3060437129717	-11.9206573935137	5.4109139996543	2.39511323181284e-06	0.000193211284017407	2.89562446964363	-13.3060437129717
ENSG00000167434.9_60149936_60170899	CA4	13.5355107846878	-11.8163714486414	5.40838999495446	2.41552532906618e-06	0.000194590611797078	2.88721224272287	-13.5355107846878
ENSG00000259163.1_90642638_90648894	AL096869.2	-10.9058045361354	-14.2415835939492	-5.40425029157516	2.44937807563664e-06	0.000196985662241963	2.87341681961515	10.9058045361354
ENSG00000228709.1_44485577_44490288	LINC02575	14.2525975280561	-10.5437302083356	5.40359270030365	2.45479871684362e-06	0.000196985662241963	2.87122561905553	-14.2525975280561
ENSG00000130958.12_96313444_96383710	SLC35D2	-12.9864263074642	-7.37072041190607	-5.40352968843768	2.45531875902255e-06	0.000196985662241963	2.87101565620722	12.9864263074642
ENSG00000163629.12_86594315_86815171	PTPN13	12.7067512984646	-7.32123726341059	5.40238030905102	2.46482387910158e-06	0.000197478461047747	2.86718587944259	-12.7067512984646
ENSG00000135480.15_52232520_52252186	KRT7	-7.41122963775272	3.34149284471243	-5.4009444608508	2.47674931854641e-06	0.000198163565708822	2.86240181397218	7.41122963775272
ENSG00000172292.14_168455862_168775137	CERS6	11.9428465133036	-12.0833893957015	5.39531118530832	2.52409166730183e-06	0.000201676641286578	2.84363499319784	-11.9428465133036
ENSG00000168280.16_148875250_149026759	KIF5C	13.3670338534287	-7.70676286861943	5.39478411045557	2.52856687818861e-06	0.000201759710673074	2.84187929216225	-13.3670338534287
ENSG00000135124.14_121209857_121234106	P2RX4	-11.2453077284751	-2.58534861925828	-5.39184665168353	2.55365233005916e-06	0.000203484858056153	2.83209518890293	11.2453077284751
ENSG00000101951.16_49829260_49833973	PAGE4	-14.1670211854683	-4.19877236880115	-5.39134578038407	2.55795425453689e-06	0.000203551462745513	2.83042699491256	14.1670211854684
ENSG00000100292.16_35380361_35394214	HMOX1	-6.27078032022163	5.552704647553	-5.3857096137858	2.60686084372304e-06	0.000207162539606662	2.81165749995189	6.27078032022163
ENSG00000156966.6_231395543_231401164	B3GNT7	12.7900982538511	-2.71238215237288	5.38354271942007	2.6259093673779e-06	0.000208394296510814	2.80444242817098	-12.7900982538511
ENSG00000106785.14_98069275_98119212	TRIM14	12.5847136726907	-7.86544666122959	5.38191686877378	2.64029230206442e-06	0.000209252963594247	2.7990292608253	-12.5847136726907
ENSG00000129757.13_2883213_2885773	CDKN1C	-9.62894714354958	2.72067633710216	-5.37895833908537	2.6666653358471e-06	0.000211058295388535	2.78917990484023	9.62894714354958
ENSG00000143429.10_91617160_91659972	LSP1P4	-13.2177078276905	-10.8123254822173	-5.37798579658494	2.67539172310765e-06	0.000211264455421443	2.78594242502695	13.2177078276905
ENSG00000131477.10_42758447_42763041	RAMP2	12.3431279339119	-13.1418183460589	5.37756865121512	2.67914333802636e-06	0.000211264455421443	2.78455383489593	-12.3431279339119
ENSG00000118402.5_79914812_79947580	ELOVL4	-11.0290615353593	1.31022971710617	-5.37718238060813	2.68262193038965e-06	0.000211264455421443	2.78326804069175	11.0290615353592
ENSG00000140577.15_90529925_90645345	CRTC3	-10.6342581107619	-0.866870955039886	-5.37706723951913	2.68365970923759e-06	0.000211264455421443	2.78288476977895	10.6342581107619
ENSG00000135046.13_73151757_73170393	ANXA1	-4.70187573202867	4.65952657750672	-5.37270065480305	2.72331136006165e-06	0.000214098937406079	2.76835097046886	4.70187573202867
ENSG00000186340.15_169215780_169254044	THBS2	12.6462077193193	-11.6776432244828	5.36653509964047	2.78028984459244e-06	0.000218286205485802	2.74783371735351	-12.6462077193193
ENSG00000173706.13_124965710_125055958	HEG1	-9.97075750634294	-1.31537954248265	-5.35994774492362	2.84247261272577e-06	0.000222870345964681	2.72591837951263	9.97075750634294
ENSG00000155629.14_96593312_96720514	PIK3AP1	11.7780900113823	-13.8832679045449	5.35742293718219	2.86666985305156e-06	0.000224467893946878	2.71752017413151	-11.7780900113823
ENSG00000224660.1_15254184_15264493	SH3BP5-AS1	-11.0961243224076	-3.55534156814706	-5.35693965670326	2.87132474289175e-06	0.000224533006891883	2.71591274703027	11.0961243224076
ENSG00000142173.14_46098097_46132849	COL6A2	12.2858288129145	-11.9091946867374	5.35364408573727	2.90326758768659e-06	0.000226728983539987	2.70495226164204	-12.2858288129145
ENSG00000236449.1_174547141_174774827	AC010894.3	-11.9291465106955	-13.7076660420048	-5.35199478266026	2.9193857201613e-06	0.000227684947128702	2.69946751666801	11.9291465106955
ENSG00000166825.13_89784889_89815401	ANPEP	-11.3906387177343	-2.10364148029904	-5.34619057413903	2.97681697141762e-06	0.000231856140955494	2.68016856581848	11.3906387177343
ENSG00000106991.13_127815012_127854756	ENG	-12.1792544359392	-5.14214201811808	-5.34412005807839	2.99757405723019e-06	0.000233163618091335	2.67328521176674	12.1792544359392
ENSG00000260868.1_174025280_174027163	LINC01960	-14.036739420231	-8.93927738191434	-5.33926280087586	3.04683312999724e-06	0.000236681705324534	2.65713971258409	14.036739420231
ENSG00000138413.13_208236227_208266074	IDH1	1.44984504788201	6.20196739248193	5.33776529141145	3.06218105091454e-06	0.000237559718067448	2.65216264292774	-1.44984504788201
ENSG00000104375.16_98371228_98942827	STK3	-11.0011114885785	-1.56320139980632	-5.33594417611742	3.08094887498997e-06	0.000238572549823935	2.64611045871814	11.0011114885785
ENSG00000135801.9_229593111_229626047	TAF5L	-9.1252612657863	-0.901760184898349	-5.33571087662766	3.08336140644621e-06	0.000238572549823935	2.64533515791387	9.1252612657863
ENSG00000080709.15_114055545_114496500	KCNN2	11.903681007351	-10.6927852886697	5.33348087677047	3.10651633829872e-06	0.000240047874999038	2.63792479690018	-11.903681007351
ENSG00000228794.8_825138_859446	LINC01128	-11.8814843394378	-5.3043112536603	-5.33145308893344	3.12772117488765e-06	0.000241368832375331	2.63118698149694	11.8814843394378
ENSG00000245848.2_33299934_33302564	CEBPA	-11.6733290834422	-2.90206756195232	-5.32658031058519	3.17926471561529e-06	0.000245016115054974	2.61499829618958	11.6733290834422
ENSG00000168405.17_25061626_25452263	CMAHP	-13.4865523616819	-7.97726418457443	-5.32581884001701	3.18739513220313e-06	0.000245016115054974	2.6124687794223	13.4865523616819
ENSG00000173641.17_16014028_16019594	HSPB7	-13.6748399377279	-8.91361127160072	-5.32580903194248	3.18749998981729e-06	0.000245016115054974	2.61243619865755	13.6748399377279
ENSG00000074842.7_4641374_4670370	MYDGF	-1.36077465112451	6.96065211042727	-5.32471153421652	3.1992548979274e-06	0.000245598225347167	2.60879058032369	1.36077465112451
ENSG00000167552.13_49184796_49189324	TUBA1A	3.48356471500954	4.39932346980215	5.3207941299926	3.2415642015519e-06	0.00024852133272133	2.59577927594181	-3.48356471500954
ENSG00000166250.11_123069865_123195281	CLMP	-10.144609330434	-0.450420892994701	-5.31342487868957	3.322662616647e-06	0.000254406789423505	2.57130871939759	10.144609330434
ENSG00000159164.9_149903318_149917882	SV2A	12.4957072187566	-13.0537019959716	5.31136593315767	3.34567837964717e-06	0.000255835487241588	2.56447307002485	-12.4957072187566
ENSG00000225542.1_21542816_21579959	ZNF385D-AS1	11.769348843815	-12.734425781789	5.31085917702508	3.3513672938288e-06	0.000255937252359797	2.5627907424113	-11.769348843815
ENSG00000175274.18_44885903_44951306	TP53I11	13.1090120289861	-4.77981827998735	5.31018589493723	3.3589404793213e-06	0.000256182464323509	2.56055563774296	-13.1090120289861
ENSG00000175550.7_65919257_65921561	DRAP1	1.23872342103637	5.22866935482089	5.30869875675488	3.37572818688047e-06	0.000257128909508339	2.55561898679174	-1.23872342103637
ENSG00000108813.10_49968970_49974959	DLX4	-10.709508030398	-1.25193495504746	-5.30394150505912	3.42999115621638e-06	0.000260923692527357	2.53982905939139	10.709508030398
ENSG00000104529.17_143579697_143599541	EEF1D	1.32012065558876	3.96930598299524	5.30152873462509	3.45784148087737e-06	0.000262702013774237	2.53182197767458	-1.32012065558876
ENSG00000168067.11_64784914_64803241	MAP4K2	-11.2448862929229	-1.63914582444196	-5.30087844486754	3.46538594811313e-06	0.000262812551387503	2.5296640493623	11.2448862929229
ENSG00000242950.6_92468380_92477986	ERVW-1	-6.36962605607888	3.34880001794108	-5.30063222620457	3.46824675745934e-06	0.000262812551387503	2.52884701030571	6.36962605607888
ENSG00000284010.1_1996759_1996831	MIR675	-9.97406549069962	-8.71431294499458	-5.2982252411458	3.49633698635709e-06	0.000264599719327053	2.52086024726865	9.97406549069962
ENSG00000241697.4_100473113_100577636	TMEFF1	13.6504710281181	-9.16307535580446	5.29037110168678	3.58957395738426e-06	0.000271306190212749	2.49480464283842	-13.6504710281181
ENSG00000224652.1_196142636_196160890	LINC00885	-13.1232144491842	-12.2663261124333	-5.288800710146	3.60850951171303e-06	0.000272299896230708	2.48959601866757	13.1232144491842
ENSG00000072041.16_84859488_84913615	SLC6A15	-11.9905403207748	-3.3649034363921	-5.28851255195165	3.61199480926527e-06	0.000272299896230708	2.4886403029132	11.9905403207748
ENSG00000143641.9_230057990_230282124	GALNT2	-2.54520824469281	4.29381610811962	-5.28770608501335	3.62176682896083e-06	0.000272686539185106	2.4859656086961	2.54520824469281
ENSG00000116544.11_34865436_34929585	DLGAP3	12.1231800585609	-12.9091195545317	5.28688247260294	3.63177362906736e-06	0.000273089846241023	2.48323414612617	-12.1231800585609
ENSG00000004866.20_116953238_117230103	ST7	-11.6120552036357	-0.194966497238355	-5.28593839367498	3.64327777470212e-06	0.000273604570172546	2.48010328229519	11.6120552036357
ENSG00000137474.20_77128264_77215241	MYO7A	-13.6580424330195	-7.9914981235123	-5.28365448343668	3.6712580317907e-06	0.000275159932233349	2.47252964080974	13.6580424330195
ENSG00000189120.4_47844908_47855874	SP6	-10.3821390456322	-1.10735488452344	-5.28348364129293	3.67335955984378e-06	0.000275159932233349	2.47196314361959	10.3821390456322
ENSG00000105048.16_55132794_55149354	TNNT1	13.514918702019	-3.69922399360701	5.28216590955715	3.68960905676916e-06	0.00027596002756277	2.46759380391999	-13.514918702019
ENSG00000197965.11_167721192_167791919	MPZL1	-2.69679746807719	3.58704362711619	-5.28185617684739	3.69343882139965e-06	0.00027596002756277	2.46656682713822	2.69679746807719
ENSG00000152939.15_69415065_69444330	MARVELD2	-10.8347077378616	-2.79500000681118	-5.278183199369	3.73915552058972e-06	0.000279020821166039	2.45438943113962	10.8347077378616
ENSG00000197147.13_89524836_89597864	LRRC8B	-10.6070140255648	-2.08380847315921	-5.26980907398454	3.84549238183473e-06	0.000286387541388542	2.42663309926989	10.6070140255648
ENSG00000164830.18_106359476_106752694	OXR1	-12.703099279836	-5.12208946494025	-5.26964309199675	3.84763005356241e-06	0.000286387541388542	2.4260830485283	12.703099279836
ENSG00000114805.17_155375580_155745067	PLCH1	11.6066199201456	-13.2202121992806	5.26735711070222	3.87719105265628e-06	0.000287918755021856	2.41850789950661	-11.6066199201456
ENSG00000104728.15_1823976_1958641	ARHGEF10	13.0913456878285	-8.24525911355227	5.26729423396505	3.87800730877259e-06	0.000287918755021856	2.41829955301987	-13.0913456878285
ENSG00000139287.12_71938846_72186618	TPH2	12.6359466876032	-13.8882897187313	5.26382512027404	3.92330749717207e-06	0.000290914241649525	2.40680529118073	-12.6359466876032
ENSG00000272398.5_106969831_106975627	CD24	4.9725133763172	5.08160091886127	5.26251214745368	3.9405888395428e-06	0.000291827188877465	2.40245545719265	-4.9725133763172
ENSG00000050405.13_50175788_50283546	LIMA1	-9.48455793049403	2.24986510757507	-5.26180126004531	3.94997696849225e-06	0.000292154026988217	2.40010041640821	9.48455793049403
ENSG00000244198.6_144194858_144280547	AC004889.1	13.4151786113291	-8.81578660085788	5.26088161120139	3.96215491026114e-06	0.000292658034649401	2.39705389631133	-13.4151786113291
ENSG00000139990.17_69050881_69153150	DCAF5	-11.1183625831152	-5.77791742985867	-5.26053472759066	3.96675797471219e-06	0.000292658034649401	2.39590480727811	11.1183625831152
ENSG00000123983.13_222860934_222944639	ACSL3	3.34362935894953	2.8994127077111	5.2598168985882	3.97630022123359e-06	0.000292993956201236	2.39352697780898	-3.34362935894953
ENSG00000102805.14_76990660_77019143	CLN5	-10.3742365709523	0.442610352705852	-5.25754308538286	4.00667676311307e-06	0.000294862288555565	2.38599540268535	10.3742365709523
ENSG00000160326.13_133471095_133479137	SLC2A6	13.0629485607658	-12.4244986057381	5.25354772712998	4.06060952724193e-06	0.000298457341309558	2.37276337112907	-13.0629485607658
ENSG00000079393.20_75094432_75109221	DUSP13	-11.2087727348562	-13.3772140010329	-5.24994833427448	4.10981234168522e-06	0.000301628105376254	2.3608447268966	11.2087727348562
ENSG00000257474.5_79540203_79550535	AC027288.1	14.7428828230166	-11.4132018431443	5.24964243528401	4.11402101940128e-06	0.000301628105376254	2.35983189372471	-14.7428828230166
ENSG00000122585.7_24284163_24291865	NPY	11.7158332854955	-14.328343954522	5.24700687270795	4.15045932851351e-06	0.000303920230655377	2.35110610435211	-11.7158332854955
ENSG00000183506.17_21473000_21517533	PI4KAP2	-10.1095098001314	-1.49268379414285	-5.24469241703379	4.18272152098273e-06	0.000305901228845271	2.34344427890912	10.1095098001314
ENSG00000272168.6_21664772_22368328	CASC15	11.6399094569616	-13.4654861739885	5.2388844915632	4.26477802147994e-06	0.000311514451327677	2.32422109259749	-11.6399094569616
ENSG00000125726.10_6583183_6604103	CD70	11.1042021761471	-14.6208631807321	5.23562561857512	4.31151645981997e-06	0.00031453717656627	2.31343700974186	-11.1042021761471
ENSG00000244342.5_62950430_63125062	LINC00698	11.787529235876	-14.2940545869487	5.23034683944041	4.3883023216927e-06	0.000319741725119165	2.29597213392569	-11.787529235876
ENSG00000100290.2_43110748_43129712	BIK	14.4404899389688	-9.96801117932559	5.22904696872103	4.40741719097384e-06	0.000320736541975614	2.2916721441913	-14.4404899389688
ENSG00000241743.3_113616300_114059289	XACT	12.7734324414362	-11.1154487171229	5.22836128007209	4.41753356573575e-06	0.000320914903241966	2.28940397927057	-12.7734324414362
ENSG00000065308.4_52497402_52576915	TRAM2	-5.670712890062	2.17777163565373	-5.22814040276888	4.42079719247961e-06	0.000320914903241966	2.28867336220771	5.670712890062
ENSG00000142405.21_53793603_53824394	NLRP12	11.9364148795364	-14.2228484095459	5.22714160896971	4.43558493701833e-06	0.000321590859995402	2.2853696477146	-11.9364148795364
ENSG00000160888.6_13150415_13154908	IER2	2.60559405867395	6.10751508265821	5.22490613051664	4.46886020672158e-06	0.000323205361280958	2.27797589067624	-2.60559405867395
ENSG00000085117.11_44564427_44620363	CD82	11.9698471856833	-13.5769471057373	5.22397642411758	4.48277159611293e-06	0.00032379732115509	2.27490114524397	-11.9698471856833
ENSG00000163825.3_46497491_46500949	RTP3	12.7352742395138	-13.8407852373828	5.22362292898728	4.48807225671741e-06	0.00032379732115509	2.27373209262386	-12.7352742395138
ENSG00000102057.9_48961378_48971569	KCND1	12.247382279855	-13.1184172631496	5.22265517174024	4.50261554073031e-06	0.0003244479789699	2.27053169492635	-12.247382279855
ENSG00000167680.15_4542593_4559808	SEMA6B	10.7468834923497	-14.7917547251569	5.22100228188015	4.52756282031418e-06	0.00032584581096641	2.26506587385395	-10.7468834923497
ENSG00000130203.9_44905754_44909393	APOE	9.84763325318411	-1.12038153368686	5.21631694810591	4.59902511659164e-06	0.000330583779708785	2.24957453515786	-9.84763325318411
ENSG00000244332.1_94577439_94611238	AL138759.1	13.2972958589539	-10.2069195386614	5.21285420275577	4.6525564021188e-06	0.00033402283597461	2.23812764213845	-13.2972958589539
ENSG00000198028.3_9466507_9498607	ZNF560	12.966788167456	-7.06914549137909	5.21101961393295	4.68116710822342e-06	0.000335269928113687	2.23206373194743	-12.966788167456
ENSG00000121207.11_154626945_154753118	LRAT	11.8288252007651	-12.4768254556886	5.21100824918239	4.68134488486086e-06	0.000335269928113687	2.23202616936802	-11.8288252007651
ENSG00000121769.7_31365625_31376850	FABP3	11.626446920877	-14.3710939549917	5.21026043612399	4.69305747893486e-06	0.000335699374622908	2.22955455379895	-11.626446920877
ENSG00000258405.9_52453576_52512154	ZNF578	13.4939012645708	-9.24284030266383	5.20636263099068	4.75457782850091e-06	0.000339686243472473	2.21667320640937	-13.4939012645708
ENSG00000238178.6_16152941_16170869	AC078993.1	12.8865590416193	-13.0801051420998	5.20222312745115	4.82078691830521e-06	0.000343997999211799	2.20299565378252	-12.8865590416193
ENSG00000231503.4_9239986_9240331	PTMAP4	1.17954560453995	3.29251406855537	5.19725727358343	4.90141764237815e-06	0.000348903701677505	2.18659119542059	-1.17954560453995
ENSG00000102021.10_115289727_115307556	LUZP4	13.1136325412568	-13.0108295416391	5.19546232078816	4.93088949700323e-06	0.000350576691877129	2.18066259315117	-13.1136325412568
ENSG00000134369.15_201622885_201826969	NAV1	-7.87286188413815	0.676092967437188	-5.19375380952642	4.95910489813474e-06	0.000352156412760289	2.1750199647805	7.87286188413816
ENSG00000100360.14_36758202_36776256	IFT27	14.0832614035627	-8.68443846771562	5.19276703769429	4.97547376747642e-06	0.000352538603234503	2.17176120117888	-14.0832614035627
ENSG00000157764.13_140719327_140924928	BRAF	-7.82279820326352	0.484153348388832	-5.19270570350749	4.97649296033175e-06	0.000352538603234503	2.17155865314786	7.82279820326352
ENSG00000010278.13_6199715_6238271	CD9	3.68720187228627	5.26323039294357	5.18868276645789	5.04379533813026e-06	0.000356875866051055	2.15827471348298	-3.68720187228627
ENSG00000155961.4_155258241_155264589	RAB39B	11.4946296169512	-14.434137013391	5.18725398318123	5.06791447016502e-06	0.000358150918278437	2.15355740603964	-11.4946296169512
ENSG00000135631.16_73073382_73156721	RAB11FIP5	-10.9905501243699	-3.90550926499369	-5.18637752048461	5.082766371911e-06	0.000358768774907713	2.15066381197888	10.9905501243699
ENSG00000168389.17_39955112_39969968	MFSD2A	12.015002504693	-14.1852630236014	5.18552130660725	5.09731673003801e-06	0.000359218178385562	2.14783718413565	-12.015002504693
ENSG00000105928.14_24698351_24758113	GSDME	-10.8966773143112	-0.598597539878883	-5.18528341825096	5.1013666758656e-06	0.000359218178385562	2.14705186114754	10.8966773143112
ENSG00000082397.17_5392381_5630700	EPB41L3	-11.4357850522185	-3.22935028184218	-5.18264607704457	5.14648010501156e-06	0.000361828789507036	2.13834599752715	11.4357850522185
ENSG00000256453.1_140670794_140673586	DND1	13.8815306341478	-8.03714602838254	5.18239687865396	5.15076315881762e-06	0.000361828789507036	2.1375234499243	-13.8815306341478
ENSG00000128283.6_37560447_37569405	CDC42EP1	-9.21556931077572	1.71176935373598	-5.18183462551883	5.16043974456666e-06	0.000362075441910593	2.13566761507073	9.21556931077572
ENSG00000110651.11_2376177_2397419	CD81	2.91190635213628	1.80960049949997	5.18047081514432	5.18398621134911e-06	0.000363293506245703	2.13116627776361	-2.91190635213628
ENSG00000169783.12_77613027_77820900	LINGO1	9.99509427192544	-15.1513060914468	5.17978643010009	5.19584228003798e-06	0.000363690380905591	2.12890753419839	-9.99509427192544
ENSG00000139531.12_55997180_56006641	SUOX	-10.7612922709217	-1.85040944172011	-5.17936414687561	5.20317115820618e-06	0.000363769800723779	2.12751386785994	10.7612922709217
ENSG00000197301.7_65851340_65882167	AC090673.1	11.5147239736884	-14.4245266688645	5.17881413049081	5.21273222807252e-06	0.000363858789700641	2.1256986842745	-11.5147239736884
ENSG00000135749.18_232983435_233295713	PCNX2	12.0689165428754	-13.1862148272625	5.17857838650517	5.21683554290087e-06	0.000363858789700641	2.12492068816942	-12.0689165428754
ENSG00000241168.1_163026396_163232149	AC128685.1	11.8495944857733	-14.264371206563	5.1758765750791	5.26409152961507e-06	0.000366484486780124	2.11600486557289	-11.8495944857733
ENSG00000105711.11_35030466_35040449	SCN1B	10.9887377836578	-14.6760852814878	5.17571320427285	5.26696250178665e-06	0.000366484486780124	2.11546578815367	-10.9887377836578
ENSG00000099250.17_33177492_33336262	NRP1	-11.0030736646913	-0.554566966034656	-5.17384371849208	5.29992610720227e-06	0.000368341728399607	2.10929731392826	11.0030736646913
ENSG00000279192.1_24985053_24988232	PWAR5	11.9718373064522	-12.9806223074377	5.17245894297589	5.32447457621423e-06	0.000369610423684791	2.10472852441056	-11.9718373064523
ENSG00000049283.17_50532543_50543750	EPN3	-13.4393712495906	-8.85689672724438	-5.17159701807754	5.33981101989941e-06	0.000370237404681975	2.10188492885654	13.4393712495906
ENSG00000197746.13_71816298_71851375	PSAP	-1.61919750339698	7.6542217906719	-5.16932581257477	5.38043273014433e-06	0.000372614001112248	2.09439250754896	1.61919750339698
ENSG00000043355.11_99981772_99986773	ZIC2	10.9142261573294	-14.7117212766884	5.16538617222715	5.45162150109527e-06	0.000377099382679413	2.08139806995055	-10.9142261573294
ENSG00000196353.11_131533555_132285410	CPNE4	11.0793204964151	-13.7340502864757	5.16375946373604	5.48128694334366e-06	0.000378705339202051	2.07603328416365	-11.0793204964151
ENSG00000133454.15_25742144_26031041	MYO18B	-12.0947903198244	-11.0549004990179	-5.16213225002278	5.51112132918386e-06	0.000380319180139813	2.07066725392554	12.0947903198244
ENSG00000120318.15_141653401_141682221	ARAP3	11.5708673114186	-13.1665893787037	5.16135745767367	5.52538326032977e-06	0.000380851559321101	2.06811238504431	-11.5708673114186
ENSG00000008853.16_22987417_23020199	RHOBTB2	-11.3208902346893	-4.27962038988473	-5.16100917382422	5.53180615561665e-06	0.000380851559321101	2.06696395426409	11.3208902346893
ENSG00000109625.18_8592660_8619759	CPZ	-12.595021893506	-8.47078348548466	-5.15721532257209	5.60225078129964e-06	0.000385249861397405	2.05445536930062	12.595021893506
ENSG00000153707.16_8314246_10612723	PTPRD	10.4115302189709	-14.9521410732946	5.15338905263278	5.67419588571584e-06	0.000389052922419211	2.04184223341334	-10.4115302189709
ENSG00000134107.4_4979116_4985323	BHLHE40	-12.8882232516936	-3.78421031534763	-5.15332346055346	5.67543714187417e-06	0.000389052922419211	2.04162603241285	12.8882232516936
