name	geneName	logFC	AveExpr	t	P.Value	adj.P.Val	B	D12vsD7
ENSG00000113196.2_154474972_154478264	HAND1	12.9195762817429	-7.97941332036696	5.45060307101434	1.61610596392832e-06	0.000194885123087513	-28.9090877211872	-12.9195762817429
ENSG00000071889.16_154506159_154516242	FAM3A	-11.6311333425281	-3.30703285469673	-5.44433528570711	1.65193938359852e-06	0.0001983915013918	-28.9307996592145	11.6311333425281
ENSG00000123080.10_50960745_50974633	CDKN2C	-12.8590489298772	-12.7002057411235	-5.43925926077372	1.6815349608944e-06	0.000201533680915195	-28.9483787550102	12.8590489298772
ENSG00000129521.13_33924231_34462774	EGLN3	9.91055458367981	-1.74571220157007	5.41976766115734	1.80013815072768e-06	0.000214871368247529	-29.015843391862	-9.91055458367981
ENSG00000267631.4_49035610_49036895	CGB1	-7.42725397728372	2.81663952989237	-5.41911972196165	1.80421979553355e-06	0.000214921736170991	-29.0180850086203	7.42725397728372
ENSG00000087253.12_55508998_55586670	LPCAT2	-12.1188946768909	-7.54041415434962	-5.41265887079544	1.845423808977e-06	0.000219385028400389	-29.040433342198	12.1188946768909
ENSG00000215440.11_58689131_58719238	NPEPL1	-12.852358081481	-7.69341716939799	-5.40779390083356	1.87706348443599e-06	0.000222695570202975	-29.0572570195596	12.852358081481
ENSG00000196337.11_49054275_49058860	CGB7	-10.4317555724429	-0.235820898419874	-5.40300301236044	1.90874586051232e-06	0.000225543094869833	-29.0738207683372	10.4317555724429
ENSG00000166086.12_134068925_134152001	JAM3	-3.38106854060305	1.10176771532901	-5.39837693347881	1.93984034891847e-06	0.000228757036487821	-29.0898111727212	3.38106854060305
ENSG00000112294.12_24494852_24537207	ALDH5A1	-12.4201455225946	-7.07319207593249	-5.39767993186591	1.94456853855048e-06	0.000228855063253414	-29.0922201110399	12.4201455225946
ENSG00000278449.1_143382686_143382800	MIR6892	-7.66188970073299	-12.8031687974292	-5.39254787019935	1.97973533800503e-06	0.000232431470858013	-29.1099548126919	7.66188970073299
ENSG00000265190.6_47460162_47484158	ANXA8	12.4789159412964	-10.7805677365815	5.39209440648882	1.98287273145e-06	0.000232431470858013	-29.1115216253714	-12.4789159412964
ENSG00000113594.9_38474963_38608354	LIFR	-9.87451980152251	-3.05880161588384	-5.38601041029926	2.02544510139272e-06	0.000236948833604563	-29.1325398472902	9.87451980152251
ENSG00000165102.14_43140455_43202855	HGSNAT	-12.2066586133449	-8.89451808863459	-5.36675176059637	2.1662576450191e-06	0.000252918116737647	-29.1990318281289	12.2066586133449
ENSG00000175183.9_76858715_76879060	CSRP2	-12.7142883696753	-4.64172486286731	-5.36394865555617	2.18754459110655e-06	0.00025465104262574	-29.2087046113194	12.7142883696753
ENSG00000162458.12_15756607_15786594	FBLIM1	-11.4228108673598	-4.54532487727994	-5.36316242233364	2.19355236087388e-06	0.00025465104262574	-29.2114174601154	11.4228108673598
ENSG00000205730.6_19113932_19121629	ITPRIPL2	-11.6167852909652	-10.0165585962667	-5.36308970912948	2.1941088012094e-06	0.00025465104262574	-29.2116683472577	11.6167852909652
ENSG00000272419.6_145164099_145216058	LINC01145	-11.1977108471185	-13.2269234152684	-5.36193333601161	2.20297677610267e-06	0.00025517597067097	-29.21565813798	11.1977108471185
ENSG00000101680.14_6941744_7117814	LAMA1	2.89987429112613	4.3022325107802	5.35651986108199	2.24496527702461e-06	0.000259527708314615	-29.2343330547936	-2.89987429112613
ENSG00000167566.16_49791146_49828750	NCKAP5L	-12.429056955074	-6.41520077066748	-5.3558018334545	2.25059363894721e-06	0.000259667215391852	-29.2368096705064	12.429056955074
ENSG00000122642.10_32957404_33006931	FKBP9	-11.5649027131605	-5.21749861946251	-5.35510360148106	2.25608021398325e-06	0.000259789848483518	-29.2392179236777	11.5649027131605
ENSG00000159461.14_56361452_56425538	AMFR	-11.4176172414149	-4.75465611832047	-5.35427998570786	2.26256903901224e-06	0.000260027185820102	-29.2420585288306	11.4176172414149
ENSG00000067606.16_2050470_2185395	PRKCZ	-9.39618781684159	0.50222028394894	-5.35020109250976	2.29497750964687e-06	0.000263236609783266	-29.2561247130593	9.39618781684159
ENSG00000084636.17_31652247_31704319	COL16A1	-13.1918595063746	-10.9970404830349	-5.3486303254364	2.3075799710681e-06	0.000263769785679144	-29.2615407975895	13.1918595063746
ENSG00000166900.16_59713456_59805882	STX3	2.86212500676569	4.11620959033654	5.34313309676999	2.35222620863661e-06	0.00026802915294476	-29.2804922170994	-2.86212500676569
ENSG00000168092.13_117144267_117176894	PAFAH1B2	1.45530033416986	4.65144383929986	5.34271574696463	2.35565043340573e-06	0.00026802915294476	-29.2819307992696	-1.45530033416986
ENSG00000136783.9_104747688_104760122	NIPSNAP3A	-12.7122614719047	-7.05479414915053	-5.34223750792676	2.35958029649805e-06	0.00026802915294476	-29.2835792267733	12.7122614719047
ENSG00000196371.3_94543840_94549898	FUT4	11.4352709961629	-11.6230133486847	5.32651166414682	2.49248018731925e-06	0.000282034458498454	-29.3377623133024	-11.4352709961629
ENSG00000186480.12_155297776_155310235	INSIG1	-5.73060650282692	3.30739246636035	-5.32315788259701	2.52176665492774e-06	0.000284799596815272	-29.3493121884403	5.73060650282692
ENSG00000162729.13_160091340_160098943	IGSF8	-12.8874444948527	-3.51544580520337	-5.32023415356111	2.54757515975499e-06	0.00028707341668451	-29.3593794424648	12.8874444948527
ENSG00000137936.17_93561786_93847150	BCAR3	-11.1187401660198	-2.6085735850712	-5.31602483960287	2.58519109704612e-06	0.000290287796474622	-29.3738707320543	11.1187401660198
ENSG00000224659.2_49322057_49329384	GAGE12J	13.0133646751032	-7.69887043085316	5.31414647945456	2.60215348640995e-06	0.000291634862206865	-29.3803363149018	-13.0133646751032
ENSG00000135074.15_157395534_157575775	ADAM19	-9.67659645312244	-3.18224232051925	-5.31218305563664	2.6200016564337e-06	0.000293075880528347	-29.3870940405584	9.67659645312244
ENSG00000168000.14_62690275_62709845	BSCL2	1.98799560032132	4.90074576519303	5.31032207065077	2.63703032016229e-06	0.000294419923217055	-29.3934985693412	-1.98799560032132
ENSG00000165685.8_10170542_10191801	TMEM52B	12.9472055874282	-9.96955420223333	5.3081692738892	2.65686569216177e-06	0.000296071634731659	-29.4009066037677	-12.9472055874282
ENSG00000164323.13_185159665_185209504	CFAP97	-12.3842306492909	-5.99797955164379	-5.30675079360149	2.67001577574825e-06	0.000296973516027211	-29.4057873220787	12.3842306492909
ENSG00000155506.16_154712902_154817607	LARP1	1.98618627885813	4.44302928249453	5.30471686815742	2.68898371188331e-06	0.0002984467701212	-29.412785052401	-1.98618627885813
ENSG00000156990.14_9837849_9844602	RPUSD3	1.72337319228378	3.73041610372071	5.30360373818685	2.699420848601e-06	0.0002984467701212	-29.4166144734711	-1.72337319228378
ENSG00000111843.13_10722915_10731129	TMEM14C	-1.05283033852273	5.48130364040345	-5.30316037043307	2.70358917881858e-06	0.0002984467701212	-29.4181396989756	1.05283033852273
ENSG00000277971.1_20429241_20446620	AC007731.5	-12.7899980444598	-10.8216280781729	-5.3017058952846	2.71730817670704e-06	0.000299212163540815	-29.4231429830267	12.7899980444598
ENSG00000075426.11_28392448_28417312	FOSL2	-10.7573995815781	-3.47746029979951	-5.30129054241127	2.72123851167634e-06	0.000299212163540815	-29.42457169693	10.7573995815781
ENSG00000145220.13_4267701_4290169	LYAR	1.50851507987888	6.19711744195739	5.30080842341374	2.72580767780299e-06	0.000299212163540815	-29.4262300320775	-1.50851507987888
ENSG00000198960.10_101615118_101618001	ARMCX6	-14.105862324908	-7.69797823562408	-5.29933721835333	2.73979759859512e-06	0.000300186741740103	-29.431290253382	14.105862324908
ENSG00000136717.14_127048027_127107355	BIN1	12.9183158919923	-6.22245335274947	5.29649670613666	2.76700957634872e-06	0.000302603671117749	-29.4410591354376	-12.9183158919923
ENSG00000204604.10_52838008_52857649	ZNF468	-11.8505751014126	-13.6712686173664	-5.28756769091736	2.85430072742331e-06	0.000311569737582507	-29.471757836724	11.8505751014126
ENSG00000153561.12_86720173_86778041	RMND5A	1.9468842936777	3.03825518327	5.28653863600706	2.86453417752231e-06	0.00031210667651828	-29.4752949022274	-1.9468842936777
ENSG00000130349.9_107028213_107051342	C6orf203	-11.4695620659647	-3.21455940769765	-5.28008508118099	2.92954346211474e-06	0.000318598701665949	-29.4974727351927	11.4695620659647
ENSG00000112379.8_138161921_138344663	ARFGEF3	-10.3234580543297	-12.4351815986416	-5.26301902482627	3.1085660076885e-06	0.000335752401168218	-29.5560846680792	10.3234580543297
ENSG00000129667.12_76470891_76501790	RHBDF2	-12.4518348945945	-10.7348654500681	-5.26287314562769	3.11014194894189e-06	0.000335752401168218	-29.5565854508448	12.4518348945945
ENSG00000134899.19_102807146_102876001	ERCC5	-13.4717436148151	-5.52990909181799	-5.26087155431678	3.13184514308074e-06	0.000337474990307712	-29.5634562416118	13.4717436148151
ENSG00000165238.16_93184916_93320572	WNK2	-12.903966860726	-9.56386939070807	-5.25849491803609	3.15780932411492e-06	0.000339028643834181	-29.5716134891334	12.903966860726
ENSG00000112290.12_110099819_110180004	WASF1	11.6949110065778	-3.01711090633076	5.25672284571843	3.1773070837559e-06	0.000340499476473965	-29.5776950425086	-11.6949110065778
ENSG00000008283.15_63432304_63446378	CYB561	-11.9005395276746	-3.22051774476462	-5.2555837188735	3.18990342406792e-06	0.000341226700155259	-29.5816040954484	11.9005395276746
ENSG00000147041.11_38006582_38128819	SYTL5	-12.0307722399104	-12.647370321005	-5.25082337980201	3.24307878060215e-06	0.00034628415917895	-29.5979372130931	12.0307722399104
ENSG00000204261.8_32844086_32846495	PSMB8-AS1	-10.491883194477	-14.2997845283292	-5.24524570119129	3.306499192125e-06	0.000351140647479069	-29.6170694033548	10.491883194477
ENSG00000143158.10_167916729_167937040	MPC2	-12.0773156871388	-6.57311124944343	-5.23848086071604	3.38506397725014e-06	0.000358478878893682	-29.6402660300365	12.0773156871388
ENSG00000243477.5_50296402_50299421	NAA80	-13.1690131835364	-8.52425433238622	-5.23824743133566	3.38780761465754e-06	0.000358478878893682	-29.6410663080757	13.1690131835364
ENSG00000118707.9_36573488_36593950	TGIF2	10.564286655661	-0.670526582607003	5.23255795191228	3.45536292459122e-06	0.000364969601569188	-29.6605687220444	-10.564286655661
ENSG00000120899.17_27311482_27459391	PTK2B	-11.6274045308875	-12.9453241674831	-5.22713429875693	3.52099995542127e-06	0.000371234765497351	-29.6791543338423	11.6274045308875
ENSG00000285794.1_22030527_22030748	AL031281.4	-11.9361635676524	-12.9057428202874	-5.21276956151718	3.70085080486863e-06	0.000388886442405241	-29.7283523942808	11.9361635676524
ENSG00000169495.4_38974164_38988662	HTRA4	-11.4104626395558	-3.68501432313594	-5.21270632313941	3.70166228999489e-06	0.000388886442405241	-29.7285688948238	11.4104626395558
ENSG00000235241.1_16889095_16889602	BX284668.4	-11.3340176536314	-12.685505105053	-5.21133640027012	3.71928455652924e-06	0.000390040043127309	-29.7332587261811	11.3340176536314
ENSG00000174498.13_65327127_65378040	IGDCC3	11.8329550638892	-12.4794061353666	5.21001104872817	3.73641230482244e-06	0.000391137763681475	-29.7377956334613	-11.8329550638892
ENSG00000183087.14_113820549_113864067	GAS6	12.0359238939887	-5.6599171674284	5.20756933942957	3.76817110243199e-06	0.000393760470342568	-29.7461531563583	-12.0359238939887
ENSG00000244731.7_31982024_32002681	C4A	13.0171262410207	-9.70969346933126	5.20324704596574	3.82504511973375e-06	0.000398993649638728	-29.7609448034416	-13.0171262410207
ENSG00000115129.13_24077433_24085861	TP53I3	-12.6241602929936	-9.34592906700484	-5.20161345066945	3.84676044513756e-06	0.000400026466317312	-29.7665343294731	12.6241602929936
ENSG00000197982.13_37806979_37809454	C1orf122	-11.2388911139871	-6.30280270524948	-5.20147775476348	3.84856971187497e-06	0.000400026466317312	-29.7669986051123	11.2388911139871
ENSG00000224389.9_32014795_32035418	C4B	12.61014000089	-10.0387289826197	5.19834838199637	3.89052830169726e-06	0.000402961297308245	-29.7777045988952	-12.61014000089
ENSG00000108244.16_40922696_40937634	KRT23	-4.12319754783141	5.76431752861229	-5.19497466081394	3.93626910031652e-06	0.00040698111875755	-29.789244448136	4.12319754783141
ENSG00000187210.13_76419850_76651203	GCNT1	-7.87507645116493	-1.97645297420569	-5.19319194968777	3.96065301940375e-06	0.000408782548102854	-29.7953413520187	7.87507645116493
ENSG00000147121.15_46446857_46497422	KRBOX4	-11.7153125306239	-5.2495727484639	-5.19199084136368	3.9771657989303e-06	0.000409766694515404	-29.7994488208838	11.7153125306239
ENSG00000248275.1_181261212_181272307	TRIM52-AS1	-11.905177204187	-10.2169964514985	-5.17463890916741	4.2234416192941e-06	0.000434378381744806	-29.8587568123032	11.905177204187
ENSG00000213468.6_131688779_131830643	FIRRE	-11.4417783025955	-13.199268155414	-5.17292527561094	4.2485649096219e-06	0.000436198376656233	-29.8646107628324	11.4417783025955
ENSG00000176988.8_147981329_148026667	FMR1NB	12.7259394791213	-6.17568107677859	5.16922624741787	4.30329967002844e-06	0.00044104691050918	-29.8772450813819	-12.7259394791213
ENSG00000279493.1_5011799_5017145	FP565260.4	11.5955548134205	-0.334069383820182	5.16649268489175	4.34419500877887e-06	0.000444462613729193	-29.8865800637961	-11.5955548134205
ENSG00000141736.13_39687914_39730426	ERBB2	-9.35264278037782	-0.162811351252312	-5.16386366640509	4.38388807267273e-06	0.000447253465791081	-29.8955566568979	9.35264278037781
ENSG00000170348.8_75131470_75176631	TMED10	-1.38869521710388	5.87632334669394	-5.16367801632583	4.38670451914217e-06	0.000447253465791081	-29.8961904945505	1.38869521710388
ENSG00000258366.8_63657810_63696253	RTEL1	-13.5921894613373	-8.88143627362656	-5.15931985174343	4.45333644495724e-06	0.000452722663382827	-29.9110679928475	13.5921894613373
ENSG00000072041.16_84859488_84913615	SLC6A15	-10.595089406782	-3.23946217608264	-5.15916223939822	4.45576480043717e-06	0.000452722663382827	-29.9116059654731	10.595089406782
ENSG00000204604.10_52838008_52890375	ZNF468	13.0235722763255	-3.40254155875838	5.15792448192641	4.47488058383213e-06	0.000453833435470776	-29.9158305895444	-13.0235722763255
ENSG00000146707.14_76609986_76627261	POMZP3	-12.8721171151514	-8.52050541023531	-5.15745496596132	4.48215288662881e-06	0.000453833435470776	-29.9174330286528	12.8721171151514
ENSG00000184216.13_154010500_154019980	IRAK1	-10.8617169390672	-3.25971370193071	-5.15655543196337	4.49611830325344e-06	0.000454463923571712	-29.9205029809591	10.8617169390672
ENSG00000143653.9_246724047_246768137	SCCPDH	-11.7104407992151	-4.97565431105348	-5.15490598921862	4.52183782541565e-06	0.000456278298922998	-29.9261318271495	11.7104407992151
ENSG00000128739.22_24823637_24978723	SNRPN	10.219393238519	-1.13525619765381	5.15384380050824	4.53847717425198e-06	0.000457171782182326	-29.9297563416327	-10.219393238519
ENSG00000168769.13_105145875_105279816	TET2	2.15874299041925	4.68593248874746	5.14744452947381	4.64000884670612e-06	0.000465814254307798	-29.9515879104478	-2.15874299041925
ENSG00000185513.16_43489442_43550950	L3MBTL1	-11.5003624349695	-13.1937287777836	-5.14743652596477	4.64013722427609e-06	0.000465814254307798	-29.9516152099194	11.5003624349695
ENSG00000197780.9_109062486_109076002	TAF13	1.58189897443215	4.62560768472797	5.14686369262241	4.64933467088719e-06	0.000465941087401352	-29.953569075878	-1.58189897443215
ENSG00000145246.13_47485288_47593486	ATP10D	-10.390091076958	-3.6723916908226	-5.1448698858672	4.68148783741161e-06	0.000468364116231127	-29.9603692049873	10.390091076958
ENSG00000166548.15_66508003_66552544	TK2	-11.1678148732581	-13.3513086340834	-5.14163229707601	4.73416687582039e-06	0.000471718560160849	-29.9714097288256	11.1678148732581
ENSG00000115112.7_121216587_121285207	TFCP2L1	10.5075967834301	-4.10446029325435	5.14133007815829	4.73911404456044e-06	0.000471718560160849	-29.9724402213453	-10.5075967834301
ENSG00000099282.9_69451473_69507669	TSPAN15	11.5126965803643	-2.91167646053014	5.13835833484413	4.78803243587419e-06	0.000475178422532574	-29.9825721702775	-11.5126965803643
ENSG00000110237.4_73308289_73369388	ARHGEF17	-9.77345475455034	-2.35495462615843	-5.13757325698855	4.8010387160371e-06	0.000475422001010134	-29.9852485439767	9.77345475455034
ENSG00000172346.14_41560763_41577741	CSDC2	-10.4672395250363	-13.743243325388	-5.13711164499373	4.80870244691572e-06	0.000475422001010134	-29.9868221473359	10.4672395250363
ENSG00000171204.12_85628573_85636539	TMEM126B	1.28623203165838	5.81383347036305	5.13566812701499	4.83274585114693e-06	0.00047668969168912	-29.9917427258702	-1.28623203165838
ENSG00000164744.12_47987148_48029119	SUN3	12.2771193954192	-2.46778347263091	5.13067871072234	4.9167671544251e-06	0.000482854489427965	-30.0087471445026	-12.2771193954192
ENSG00000237094.12_365389_522928	AL732372.2	-11.0545161785009	-9.44838949613637	-5.12729094048335	4.97463665020335e-06	0.000487722014284628	-30.0202901535697	11.0545161785009
ENSG00000275832.4_38419280_38512392	ARHGAP23	-12.4320461804424	-8.93807496233074	-5.12246438594167	5.05824550173088e-06	0.000495092639300249	-30.0367314881387	12.4320461804424
ENSG00000104827.12_49022869_49024333	CGB3	-8.0775844949433	2.96080749902832	-5.12006356301074	5.10034889070702e-06	0.000498383010490102	-30.0449079822146	8.07758449494331
ENSG00000161904.11_33771202_33789136	LEMD2	-11.7462036166842	-5.73830430917779	-5.11794846978162	5.13772771584288e-06	0.000501201554100174	-30.0521104007171	11.7462036166842
ENSG00000091972.18_112332347_112362812	CD200	-12.9136631596433	-8.44519025437001	-5.11542427080603	5.18269020566677e-06	0.000504749332849407	-30.060704741452	12.9136631596433
ENSG00000170374.5_53326575_53345315	SP7	11.6774610226596	-12.5379087734453	5.10939461332665	5.29167075047227e-06	0.000514509847951962	-30.0812291645229	-11.6774610226596
ENSG00000147813.15_143574785_143578649	NAPRT	-11.7627434940747	-1.59408356016292	-5.10731256033561	5.32982444164224e-06	0.000516034185177952	-30.0883145723956	11.7627434940747
ENSG00000163710.8_142815922_142889206	PCOLCE2	-13.8699584724027	-7.88325861756353	-5.10712438005502	5.33328619073821e-06	0.000516034185177952	-30.0889549227766	13.8699584724027
ENSG00000060982.14_24810022_24949459	BCAT1	2.92043870534016	3.3604324155437	5.10710138412897	5.33370937393391e-06	0.000516034185177952	-30.0890331741045	-2.92043870534016
ENSG00000174469.21_146116002_148420998	CNTNAP2	10.8172804760467	-10.6239014792989	5.10259692476764	5.41724457869632e-06	0.000523254148639965	-30.104359022242	-10.8172804760467
ENSG00000143933.16_47160082_47176601	CALM2	1.99197413586835	6.46213311136155	5.09683935688763	5.52589943850687e-06	0.000532846562274885	-30.1239423681216	-1.99197413586836
ENSG00000134215.15_107571160_107965144	VAV3	-11.4583523378396	-11.4206295126959	-5.09637785009706	5.53470129561667e-06	0.000532846562274885	-30.1255118072548	11.4583523378396
ENSG00000137869.14_51208057_51338610	CYP19A1	5.95934731781719	2.54634748106418	5.09539317816829	5.55352719951302e-06	0.00053378394737447	-30.1288602198349	-5.95934731781719
ENSG00000140511.11_88877288_88895626	HAPLN3	-11.8791589372676	-9.70057236484463	-5.08911598108463	5.67503373526724e-06	0.000544571415312155	-30.1502013644255	11.8791589372676
ENSG00000106009.15_2537877_2555727	BRAT1	-6.473204639752	2.0062186569707	-5.08809942776214	5.69495606882639e-06	0.000545591655879229	-30.1536566664573	6.473204639752
ENSG00000242829.1_119298665_119299012	RPS26P21	-11.1984800745253	-14.661695593077	-5.08515655649774	5.75301982330953e-06	0.000550256669647392	-30.1636583893116	11.1984800745253
ENSG00000210151.2_7446_7514	MT-TS1	3.79618528913711	3.97337785589982	5.08316508172065	5.79264297188482e-06	0.000553145599690862	-30.1704256527662	-3.79618528913711
ENSG00000189052.6_49043884_49045311	CGB5	-8.23718177166811	3.82446271537504	-5.07914947442695	5.87335905339275e-06	0.000558478011746187	-30.1840686520839	8.23718177166811
ENSG00000117448.13_45550543_45570049	AKR1A1	1.21371115812467	5.15460867208867	5.07884597200293	5.8795045070975e-06	0.000558478011746187	-30.1850996633795	-1.21371115812467
ENSG00000133135.13_106693794_106796993	RNF128	-11.9653129324221	-13.1085889917904	-5.07685243313527	5.9200284471291e-06	0.000558947766261336	-30.1918713275267	11.9653129324221
ENSG00000197747.8_151982915_151994390	S100A10	8.76529019082789	-3.10482434282293	5.07269340872483	6.00546011824499e-06	0.000566103782285993	-30.2059960587508	-8.76529019082789
ENSG00000164124.10_158201604_158255411	TMEM144	-11.6048877429531	-10.7664478750185	-5.07180672322549	6.02383034066311e-06	0.000566661113175953	-30.2090069216116	11.6048877429531
ENSG00000089159.16_120210439_120265771	PXN	-1.87202780590867	5.4890340332371	-5.07147723882849	6.03067065804435e-06	0.000566661113175953	-30.210125689429	1.87202780590867
ENSG00000233215.5_22008944_22098459	LINC01687	-11.0695580881672	-14.7223647631278	-5.07019020050012	6.05746388800743e-06	0.000568269459666154	-30.2144956243625	11.0695580881672
ENSG00000157014.10_10248023_10281218	TATDN2	-11.4520269743356	-8.94285875971796	-5.06905335499584	6.08122802249594e-06	0.000569588960250589	-30.2183553149873	11.4520269743356
ENSG00000232300.1_46558830_46562795	FAM215B	-10.1010844112667	-13.9765175384534	-5.06799289100427	6.10347834557046e-06	0.000570762695541905	-30.2219554396178	10.1010844112667
ENSG00000132613.14_70661204_70686066	MTSS1L	-11.2453243517212	-12.3174458287683	-5.06544543864847	6.15725665102269e-06	0.000574876329641669	-30.2306027149279	11.2453243517212
ENSG00000131626.18_70270700_70385312	PPFIA1	2.78162865058618	3.3052702471614	5.06439068140931	6.17965971942914e-06	0.000576052184671293	-30.2341826681813	-2.78162865058618
ENSG00000133454.15_25742144_26031041	MYO18B	-11.3933445303457	-11.3022061971622	-5.0629940590223	6.20944768256157e-06	0.00057791162290617	-30.2389225867247	11.3933445303457
ENSG00000125746.16_45606994_45645629	EML2	-11.9664246507676	-10.4302249225996	-5.06221198491543	6.22618997826581e-06	0.000578552941224076	-30.2415766450754	11.9664246507676
ENSG00000273018.6_18511221_18551705	FAM106A	-11.1309700837561	-10.8509843701707	-5.05990236987758	6.27589335166124e-06	0.000582250219372843	-30.2494138374033	11.1309700837561
ENSG00000213030.5_49047638_49049106	CGB8	-8.8427837053633	2.74448806510282	-5.05581215517326	6.36487693813716e-06	0.000589574334299654	-30.2632903594859	8.8427837053633
ENSG00000145681.10_83637805_83721613	HAPLN1	11.835803824652	-8.98931362204289	5.05427783700571	6.39857613119336e-06	0.000591027480600156	-30.2684947979934	-11.835803824652
ENSG00000187630.16_23969874_24006408	DHRS4L2	-10.8725429919718	-13.985070772111	-5.0540377862812	6.40386440012477e-06	0.000591027480600156	-30.2693090098855	10.8725429919718
ENSG00000223850.1_15920399_15936017	MYCNUT	-12.7622947574132	-6.06690236490491	-5.05353870882168	6.41487276683265e-06	0.000591027480600156	-30.2710017580778	12.7622947574132
ENSG00000272767.1_63465229_63466563	JMJD1C-AS1	-9.10413238508586	-15.6472709763426	-5.04540638070969	6.59690132974887e-06	0.000606285171192742	-30.298577173053	9.10413238508585
ENSG00000154359.12_12721894_12756073	LONRF1	-12.2418626631123	-6.98364223655332	-5.04405701056074	6.62759317904913e-06	0.000608154163478154	-30.3031513097343	12.2418626631123
ENSG00000150048.10_10069554_10111627	CLEC1A	-10.5945319605676	-2.32309350343706	-5.04196928584922	6.67535661830618e-06	0.000611581385527717	-30.3102275786385	10.5945319605676
ENSG00000167930.15_234546_268971	FAM234A	-10.0075251633065	-1.12205913494368	-5.03991247820532	6.72274438490238e-06	0.000614963566187168	-30.317198145379	10.0075251633065
ENSG00000034713.7_75566351_75577881	GABARAPL2	-1.17251575130247	5.91940353457478	-5.03644541751266	6.80337506980899e-06	0.000621371396150346	-30.3289460432404	1.17251575130247
ENSG00000006747.14_12570577_12660179	SCIN	-10.9982857320841	-12.3163034910588	-5.03492729209794	6.83898017952258e-06	0.000623310758401226	-30.3340892967701	10.9982857320841
ENSG00000242908.6_151751443_151928175	AADACL2-AS1	-11.9318402812705	-5.78921890817856	-5.03451148172494	6.84876431060202e-06	0.000623310758401226	-30.335497933526	11.9318402812705
ENSG00000197965.11_167721192_167791919	MPZL1	1.33348679224047	5.58277992513207	5.03418525434183	6.85645018351341e-06	0.000623310758401226	-30.3366030648869	-1.33348679224047
ENSG00000236581.8_33180401_33281584	STARD13-AS	-10.0407135422239	-15.2065269023953	-5.03141571437811	6.92204343062105e-06	0.000627302830794815	-30.3459842673704	10.0407135422239
ENSG00000210135.1_5657_5729	MT-TN	1.06679204805512	6.91588529472356	5.03098045000078	6.93240821403844e-06	0.000627302830794815	-30.3474584790242	-1.06679204805512
ENSG00000140931.19_66603874_66613892	CMTM3	-11.2462790004572	-1.79498669423091	-5.02967562423678	6.96357124382791e-06	0.000629153305286587	-30.3518775933224	11.2462790004572
ENSG00000109519.12_7058906_7068197	GRPEL1	1.02979782167166	4.84063343296668	5.02401197737873	7.10044295779931e-06	0.000639945655025158	-30.3710546774469	-1.02979782167166
ENSG00000126803.9_64535905_64546173	HSPA2	-5.45755791189536	4.43292123118969	-5.02383277612885	7.10481664441234e-06	0.000639945655025158	-30.3716613390994	5.45755791189536
ENSG00000070081.16_17208153_17349980	NUCB2	-5.75396360852058	3.74451884852591	-5.01576363933187	7.30453118263736e-06	0.000655922328383401	-30.3989711058863	5.75396360852058
ENSG00000133710.15_148025683_148137289	SPINK5	-8.74396074290765	-15.8167635138382	-5.01086315457718	7.42850873252563e-06	0.000666036690587836	-30.4155497557008	8.74396074290765
ENSG00000205084.10_75536744_75556286	TMEM231	-10.2667455592086	-15.1001588944025	-5.00763446669858	7.51132171047212e-06	0.00067145562079919	-30.4264697496236	10.2667455592086
ENSG00000135314.12_73241314_73310365	KHDC1	12.8832908459974	-4.52846233500313	5.00761535070026	7.51181471665619e-06	0.00067145562079919	-30.4265343965327	-12.8832908459974
ENSG00000271425.7_146064699_146144804	NBPF10	-8.88491212816365	-4.7013285061598	-5.00222580073801	7.6520913403513e-06	0.000682954966785427	-30.4447577065365	8.88491212816365
ENSG00000166546.13_66427297_66493529	BEAN1	-11.0524008668276	-12.023729878011	-4.99291598205378	7.90050516887516e-06	0.000704056095679107	-30.4762213212631	11.0524008668276
ENSG00000204946.9_149262171_149297302	ZNF783	-12.0051169064725	-11.3798447879238	-4.98988038294596	7.98320819915597e-06	0.000710348284714898	-30.4864763496157	12.0051169064725
ENSG00000157193.16_53242364_53328070	LRP8	-11.542241343256	-8.41384983060345	-4.98802116285545	8.03428187212433e-06	0.000713811303334713	-30.492756262874	11.542241343256
ENSG00000111269.2_12611827_12645108	CREBL2	-10.3158029503157	-13.2295557936573	-4.98551025247205	8.10376880907666e-06	0.000718558438451926	-30.5012361836274	10.3158029503157
ENSG00000197696.9_84655129_84658563	NMB	-10.6247662883013	-13.4861809376478	-4.98520760075347	8.11218425415272e-06	0.000718558438451926	-30.5022582135095	10.6247662883013
ENSG00000169836.4_103586031_103719816	TACR3	-10.7062635631279	-14.3835091570167	-4.98452234875113	8.13126998266038e-06	0.00071890655637572	-30.5045721778377	10.7062635631279
ENSG00000124766.6_21592768_21598619	SOX4	2.8871702530342	2.64210594752547	4.98418297346138	8.14073867236545e-06	0.00071890655637572	-30.5057181443633	-2.8871702530342
ENSG00000065357.19_55927319_55954027	DGKA	-12.0571093898984	-7.81343782628013	-4.98355490254403	8.15829071908495e-06	0.00071890655637572	-30.5078388802071	12.0571093898984
ENSG00000165733.7_42782801_42834937	BMS1	1.1880036466885	5.08983574229258	4.98331230404704	8.16508033958154e-06	0.00071890655637572	-30.5086580115729	-1.1880036466885
ENSG00000252697.1_87083233_87083536	RN7SKP209	-11.8887594929993	-13.680038195095	-4.97930914878381	8.27792364717002e-06	0.000726663112148511	-30.522172734219	11.8887594929993
