name	geneName	logFC	AveExpr	t	P.Value	adj.P.Val	B	STBvsCTB
ENSG00000223573.7_5558167_5578349	TINCR	6.21766441330876	1.98521036178948	5.06006021841404	5.6982078638071e-06	0.000899566272090859	2.98885852932672	6.21766441330876
ENSG00000183734.4_2268495_2270952	ASCL2	-12.1675813381296	-11.2867643469805	-5.05235043982617	5.85394366961593e-06	0.000921583691429343	2.96241258512177	-12.1675813381296
ENSG00000087074.7_48872392_48876057	PPP1R15A	3.62980346949706	5.84074653492114	5.05091346767494	5.88343005073221e-06	0.000921583691429343	2.95748499797842	3.62980346949706
ENSG00000112312.9_24774931_24786099	GMNN	-2.18509998761321	4.99562431540308	-5.05084916641218	5.88475291239129e-06	0.000921583691429343	2.9572645105255	-2.18509998761321
ENSG00000174944.8_151212117_151278467	P2RY14	-10.3187972752784	-6.29777785310521	-5.04847355133838	5.93383194137845e-06	0.000926798267078011	2.94911924321785	-10.3187972752784
ENSG00000018280.16_218382029_218396894	SLC11A1	11.1247076811941	-11.3209237884513	5.04499477137992	6.00642976685305e-06	0.000935648808801006	2.93719387317427	11.1247076811941
ENSG00000166851.14_23677656_23690367	PLK1	-7.52824893099137	0.0619714639898322	-5.03734277178139	6.16920855183467e-06	0.000958463255617976	2.91097228922012	-7.52824893099137
ENSG00000099956.19_23786931_23838008	SMARCB1	-1.62835459656446	4.80590565456359	-5.02577190940131	6.42363342624624e-06	0.000995358100852673	2.87134719795879	-1.62835459656446
ENSG00000180999.10_172420688_172468831	C1orf105	-11.3787444005976	-12.9187847816808	-5.02196990649205	6.50946649440343e-06	0.00100524298291881	2.85833375341768	-11.3787444005976
ENSG00000131480.8_42844600_42850707	AOC2	11.4878242144313	-8.75315451352274	5.01997385295852	6.55497975531358e-06	0.00100773375939869	2.85150302692911	11.4878242144313
ENSG00000284543.1_31506226_31583306	LINC01226	10.6978122182802	-11.9101464182461	5.01656994767633	6.63331781594907e-06	0.00101711450490141	2.83985659913672	10.6978122182802
ENSG00000149547.14_125569216_125584687	EI24	-2.09824691990771	6.1049435273722	-5.0135392835477	6.70384092035462e-06	0.00102525121283767	2.82948947669309	-2.09824691990771
ENSG00000166848.5_75647786_75761872	TERF2IP	3.0749555805757	3.05037622065508	5.00707993191377	6.8566203430748e-06	0.00104589283866949	2.80740083429973	3.0749555805757
ENSG00000182481.8_68035519_68046842	KPNA2	-2.40094791994717	5.88602260342118	-5.0058663096658	6.88570541566949e-06	0.00104760834701042	2.80325177277598	-2.40094791994717
ENSG00000115541.10_197499994_197503457	HSPE1	-1.33807066151026	3.67252049947514	-5.00389992197633	6.93308879884565e-06	0.00105209174648529	2.79652993167995	-1.33807066151026
ENSG00000189403.14_30456704_30617597	HMGB1	-1.81381340355499	6.0271939487421	-4.99577912307983	7.13219466158276e-06	0.00107951648425456	2.7687796389574	-1.81381340355499
ENSG00000114790.12_154121003_154257827	ARHGEF26	11.3506501102916	-7.61491369025444	4.99219393968299	7.22187635438029e-06	0.00109028054669329	2.75653333005945	11.3506501102916
ENSG00000121774.17_32013829_32060850	KHDRBS1	-1.39098899615062	3.44136235832995	-4.99064942319855	7.26085278742067e-06	0.0010933541067868	2.75125848798378	-1.39098899615062
ENSG00000129351.17_10654261_10692417	ILF3	-1.18854958655747	5.53069111724471	-4.98858235522825	7.31333997250043e-06	0.0010984412188364	2.74419990663745	-1.18854958655747
ENSG00000179222.17_51803007_51902357	MAGED1	-3.12140758106492	6.0489987571413	-4.98673926024801	7.36045468397434e-06	0.00110269750567796	2.73790699586026	-3.12140758106492
ENSG00000277738.1_91634887_91635644	AC126175.1	12.1997464071876	-4.85121102286004	4.98191000958472	7.48532472920706e-06	0.0011185513113795	2.72142221995917	12.1997464071876
ENSG00000258011.2_110429959_110430282	HMGA1P3	-10.5844379882466	-9.51529750990794	-4.97103044453657	7.77432331245032e-06	0.00115878854104129	2.68430485803742	-10.5844379882466
ENSG00000276170.4_38450394_38452444	AC244153.1	-11.8015102589249	-7.38191213830468	-4.95995725196601	8.0797295277522e-06	0.00120126145816786	2.64655597806791	-11.8015102589249
ENSG00000136270.13_45100100_45112047	TBRG4	-1.29934423969466	5.68415813452741	-4.95523560843811	8.21351582948923e-06	0.00121806854575357	2.63046870919465	-1.29934423969466
ENSG00000198157.10_81113701_81201942	HMGN5	-11.694221067305	-11.0812411054438	-4.95448053691455	8.23511162708431e-06	0.00121819496353597	2.62789657901184	-11.694221067305
ENSG00000056998.19_2828788_2882820	GYG2	-10.6821031493948	-3.44908390372084	-4.95354264872387	8.26201392516733e-06	0.00121910374819925	2.62470188084215	-10.6821031493948
ENSG00000173674.10_20124518_20141844	EIF1AX	-1.56495714374226	5.30262297601769	-4.95188769049792	8.30969553190185e-06	0.00122147203867261	2.6190651692511	-1.56495714374226
ENSG00000123999.4_219569162_219575713	INHA	13.0195083757793	-9.38489218391678	4.95154293433538	8.31966242901975e-06	0.00122147203867261	2.61789102905873	13.0195083757793
ENSG00000126602.10_3651639_3717597	TRAP1	-3.1336136806401	4.53049604974152	-4.94843636454927	8.41000514015109e-06	0.0012316567876949	2.60731224617273	-3.1336136806401
ENSG00000221878.12_42924132_42937178	PSG7	10.0520294373409	-14.4314015187037	4.94230530669691	8.59114298555036e-06	0.00125505486097616	2.58644106873945	10.0520294373409
ENSG00000117228.9_89052319_89065360	GBP1	-11.6072677108614	-3.72346836371791	-4.93025072206072	8.95854257669837e-06	0.00130021708047959	2.54543191984664	-11.6072677108614
ENSG00000139973.16_61811974_62112550	SYT16	-11.5025286262646	-8.48634721504512	-4.92998833530236	8.96670896851934e-06	0.00130021708047959	2.54453968768475	-11.5025286262646
ENSG00000108528.13_4937130_4940251	SLC25A11	-1.68138914869332	4.03511983576268	-4.92926241620896	8.9893402513879e-06	0.00130028814025433	2.54207132664144	-1.68138914869332
ENSG00000185950.8_109752698_109786568	IRS2	9.22282268559706	-14.8851184206013	4.9274636390853	9.04566122098134e-06	0.00130329633037554	2.53595545715641	9.22282268559706
ENSG00000156127.6_75522425_75547015	BATF	11.3200641836029	-12.2336894732755	4.92718165229322	9.05452181778776e-06	0.00130329633037554	2.53499676990483	11.3200641836029
ENSG00000167554.14_52336245_52367778	ZNF610	10.6317402134151	-14.1142012827386	4.91951035504685	9.29886958723515e-06	0.00133519490036567	2.50892371904138	10.6317402134151
ENSG00000168906.12_85539165_85545280	MAT2A	-1.56739062050683	5.37381978420806	-4.91561370129852	9.4254571317738e-06	0.00135007029506751	2.49568541597213	-1.56739062050683
ENSG00000112081.16_36594353_36605600	SRSF3	-1.81999917091234	5.85371896004472	-4.91220333475956	9.53763574268938e-06	0.00136281443859104	2.48410228791799	-1.81999917091234
ENSG00000285292.1_151207837_151227166	AC021097.2	-10.2441824597505	-7.10275657261659	-4.91075565199474	9.58565073232477e-06	0.0013663507537797	2.47918618325936	-10.2441824597505
ENSG00000236603.2_30485940_30486590	RANP1	-8.2999861079898	-12.2542553381752	-4.90844470375927	9.66279015454941e-06	0.0013740113254388	2.47133964319986	-8.2999861079898
ENSG00000198618.5_18857779_18858276	PPIAP22	-1.28450715478407	2.21663325844438	-4.90517301125998	9.77304335091555e-06	0.00138506110939932	2.46023328733024	-1.28450715478407
ENSG00000168672.3_126552442_126558393	FAM84B	12.2774886731237	-5.76871382645669	4.90474177051129	9.78766768949063e-06	0.00138506110939932	2.4587695610656	12.2774886731237
ENSG00000104549.11_124998497_125022283	SQLE	1.53306969528472	5.22540303194037	4.90287362376919	9.85126947285265e-06	0.00139071034214475	2.45242919463722	1.53306969528472
ENSG00000130005.12_1397026_1401570	GAMT	-9.46887477183162	-4.09820750209702	-4.90007715495364	9.94723600790056e-06	0.0014008904773045	2.44293979350989	-9.46887477183162
ENSG00000028137.18_12167003_12209228	TNFRSF1B	6.12982121010218	4.38985628331881	4.89911950468295	9.98031041129388e-06	0.0014021858601054	2.43969059919177	6.12982121010218
ENSG00000173786.16_41966741_41977731	CNP	-2.01585489208145	1.81087627058235	-4.89791696789469	1.00219955385493e-05	0.00140468193792932	2.43561085894374	-2.01585489208145
ENSG00000240445.3_18670946_18672873	FOXO3B	10.8077230878037	-11.1167236673654	4.89599813615272	1.00888650727656e-05	0.00141068756935311	2.42910175836772	10.8077230878037
ENSG00000163703.17_9933822_9945413	CRELD1	11.7539649017335	-8.80044037300047	4.89235726408141	1.02169533559636e-05	0.00142520432241252	2.41675365621454	11.7539649017335
ENSG00000118402.5_79914812_79947580	ELOVL4	-2.71200916858007	5.10106873242327	-4.89164738661323	1.02421127938111e-05	0.00142532833659276	2.41434647821675	-2.71200916858007
ENSG00000163002.12_183117513_183161680	NUP35	-2.09120668448124	2.8003115560084	-4.88821401357806	1.03646599240997e-05	0.00143897253750024	2.40270577962656	-2.09120668448124
ENSG00000135316.17_85607785_85643792	SYNCRIP	-2.0465116361418	4.20565209251764	-4.88639236516636	1.04302636204012e-05	0.00143979519727977	2.3965307674692	-2.0465116361418
ENSG00000215915.9_1449689_1470158	ATAD3C	10.1767336631981	-14.3631671309705	4.88631040873465	1.04332247174536e-05	0.00143979519727977	2.39625297175296	10.1767336631981
ENSG00000121579.12_113716460_113746300	NAA50	-1.53129647286448	5.38256758403276	-4.88600861617073	1.0444135645294e-05	0.00143979519727977	2.39523004429868	-1.53129647286448
ENSG00000280402.1_2578395_2579963	AC093525.10	10.687912167643	-11.1928015780827	4.88521364429908	1.04729305296382e-05	0.00144038358598141	2.39253559305413	10.687912167643
ENSG00000198265.11_67070438_67245989	HELZ	-2.29042014886968	0.877561076048502	-4.88367185415007	1.05289985917808e-05	0.00144441261809804	2.38731035562592	-2.29042014886968
ENSG00000268669.1_49042174_49042731	AC008687.5	9.9519140577444	-14.4861816320678	4.88305766128789	1.05514160976052e-05	0.00144441261809804	2.3852289792383	9.9519140577444
ENSG00000279057.1_2620222_2621794	AC141586.4	11.3253165694712	-10.6742513332598	4.87985821219843	1.06689536455447e-05	0.00145710614126024	2.37438823130665	11.3253165694712
ENSG00000166510.13_54901509_54959508	CCDC68	11.50750307609	-13.0267653669885	4.87086874269511	1.10061247362378e-05	0.00149619603561352	2.34394295276032	11.50750307609
ENSG00000099783.11_8444767_8489114	HNRNPM	-1.86035309013691	6.55474974897557	-4.86970967950868	1.10503527813629e-05	0.00149873918658453	2.34001896636023	-1.86035309013691
ENSG00000173805.15_41717742_41734644	HAP1	10.682617684509	-7.67054214800427	4.85675864617893	1.15565722728538e-05	0.00156378529923476	2.29619683588903	10.682617684509
ENSG00000252697.1_87083233_87083536	RN7SKP209	11.8425636121604	-0.906095754522633	4.85483606254135	1.16336365844528e-05	0.00156897983458602	2.28969509676564	11.8425636121604
ENSG00000105173.13_29811898_29824308	CCNE1	-2.63766134496791	6.63080973423995	-4.85380656151712	1.16751100467262e-05	0.00156897983458602	2.28621395006846	-2.63766134496791
ENSG00000101421.3_33811304_33854366	CHMP4B	10.5112398136045	-9.03749313326246	4.85286119441105	1.17133220233312e-05	0.00157052114717847	2.28301753342365	10.5112398136044
ENSG00000153132.12_140388455_140427968	CLGN	11.2949611383281	-13.1368097015476	4.84999471636204	1.18299380573614e-05	0.0015790771610971	2.27332698321704	11.2949611383281
ENSG00000272008.1_87151159_87155285	AL139274.2	11.7117912024	-8.19181233741404	4.84997090096045	1.18309116910914e-05	0.0015790771610971	2.27324648062749	11.7117912024
ENSG00000100628.11_93934153_93976791	ASB2	12.1534637170283	-6.24435934586765	4.84848890008897	1.18916546695093e-05	0.00158358549609132	2.26823719916885	12.1534637170283
ENSG00000136682.14_113437691_113496189	CBWD2	-1.1788278932807	4.46452622027522	-4.84576291360499	1.20041857432818e-05	0.0015949543351713	2.25902462839043	-1.1788278932807
ENSG00000110092.3_69641087_69654474	CCND1	-7.59554452108815	0.290102355312769	-4.84371894159709	1.20892479266032e-05	0.00159854137758725	2.25211821124312	-7.59554452108815
ENSG00000220804.8_242088633_242160153	LINC01881	10.4355518383578	-12.5638902870933	4.84353195770168	1.20970589512646e-05	0.00159854137758725	2.25148646168853	10.4355518383578
ENSG00000123983.13_222860934_222944639	ACSL3	2.95385431889597	2.91654553333542	4.84315448066715	1.21128426963122e-05	0.00159854137758725	2.25021113373718	2.95385431889597
ENSG00000178980.14_47778572_47784686	SELENOW	-1.05056638205721	6.72275127417999	-4.84109183354845	1.21994475452462e-05	0.00160636088786922	2.24324301361339	-1.05056638205721
ENSG00000124570.19_2948159_2972165	SERPINB6	-2.88507420838082	5.60333201522232	-4.83808954726183	1.23265926476858e-05	0.00161947160273075	2.23310253820345	-2.88507420838082
ENSG00000126749.15_6970893_6997428	EMG1	-1.82458415364598	4.49948720960444	-4.83698838647425	1.23735515031547e-05	0.00162201240876287	2.22938386161249	-1.82458415364598
ENSG00000150556.16_149038107_149215262	LYPD6B	11.7633993871308	-10.5792941183061	4.82962110472205	1.26922774933053e-05	0.00165669055373226	2.20451229535645	11.7633993871308
ENSG00000196182.10_36339624_36385896	STK40	9.48423458036715	-0.192870069492893	4.82957004279278	1.26945144342384e-05	0.00165669055373226	2.20433996229943	9.48423458036715
ENSG00000197892.12_29067279_29263124	KIF13B	9.81529519614547	-13.2094324702871	4.82875882715531	1.27301044409895e-05	0.0016576515377073	2.20160221606573	9.81529519614547
ENSG00000181610.12_57834781_57850056	MRPS23	-1.13817823098098	2.84645632060883	-4.81803141449684	1.32100546341596e-05	0.00171634265154931	2.16541481592648	-1.13817823098098
ENSG00000176788.8_17065598_17276843	BASP1	9.72648931058603	-2.53102090178383	4.81194645170499	1.34901470205326e-05	0.00174886504210777	2.14490150392683	9.72648931058603
ENSG00000102996.4_58025566_58046901	MMP15	2.81211438052156	2.09900828765345	4.80795245912799	1.36771510808879e-05	0.00176920275666806	2.13144247500808	2.81211438052156
ENSG00000064666.14_1026581_1039068	CNN2	-2.01137440407508	3.92457668581703	-4.80178491620692	1.3970931458564e-05	0.00180323272915844	2.11066727426164	-2.01137440407508
ENSG00000087087.19_100875111_100888664	SRRT	-1.82151944007222	5.03695455910772	-4.79931289268932	1.40904125160979e-05	0.00181466591191421	2.1023431650802	-1.82151944007222
ENSG00000148848.14_126012381_126388455	ADAM12	9.9898244086732	-3.74014342942314	4.79030780457199	1.45341964033361e-05	0.00186332592643496	2.07203386449268	9.9898244086732
ENSG00000198830.10_26472450_26475972	HMGN2	-3.0429835738973	5.58253698339443	-4.78972409959094	1.45634307939048e-05	0.00186332592643496	2.07006997924887	-3.0429835738973
ENSG00000173848.18_5412551_5458463	NET1	-4.76745027722277	4.23789603520586	-4.78777435326854	1.46615010446431e-05	0.00187179559097556	2.06351068599211	-4.76745027722277
ENSG00000163468.14_156308968_156367873	CCT3	-1.19836152155468	7.07378888688317	-4.78632299493579	1.47349232272039e-05	0.00187521555383141	2.05862871970909	-1.19836152155468
ENSG00000069011.15_135027735_135034813	PITX1	7.36641374311296	-1.12957005002018	4.78598347135095	1.47521512399767e-05	0.00187521555383141	2.05748673818463	7.36641374311296
ENSG00000237523.1_80207710_80219657	LINC00857	12.1189643857532	-10.5316354731212	4.77572111446025	1.52823081559501e-05	0.00193841060707232	2.02298410277177	12.1189643857532
ENSG00000111348.8_14942017_14961728	ARHGDIB	-10.0404609471891	-2.64890402273531	-4.77172698384583	1.54936599912538e-05	0.00196009768537159	2.00956327877386	-10.0404609471891
ENSG00000116120.9_222570536_222656337	FARSB	-2.40959914525114	5.48659637366118	-4.7712321986897	1.55200405894698e-05	0.00196009768537159	2.00790103329934	-2.40959914525114
ENSG00000268655.2_49017496_49020523	AC008687.4	10.9171159282549	-3.11326761912352	4.7697979994649	1.55967573572037e-05	0.00196555959080794	2.00308317261617	10.9171159282549
ENSG00000166825.13_89784889_89815401	ANPEP	-6.5174122954352	-0.222075958245028	-4.76831740841	1.56763458108003e-05	0.00197135923004468	1.99811005365339	-6.51741229543519
ENSG00000255571.8_89361579_89398487	MIR9-3HG	-11.6485828332228	-9.4634974397203	-4.76189493958854	1.60262183452694e-05	0.00200738239196909	1.97654467481203	-11.6485828332228
ENSG00000104419.14_133237171_133302022	NDRG1	9.59524658421709	-2.35911789853894	4.7618050895869	1.60311669561446e-05	0.00200738239196909	1.97624305579543	9.59524658421708
ENSG00000091140.13_107890970_107931730	DLD	-1.86128729572544	4.39307955749694	-4.75819112491143	1.62314580236296e-05	0.00202351744676136	1.96411309790358	-1.86128729572544
ENSG00000255375.2_32132699_32143719	AL078612.2	12.7873126904352	-7.55821537444389	4.75798759942557	1.62428103914869e-05	0.00202351744676136	1.96343008818181	12.7873126904352
ENSG00000146828.17_100826820_100867009	SLC12A9	-10.6001754064407	-6.93791411355038	-4.7576189634153	1.62633922194452e-05	0.00202351744676136	1.96219301399342	-10.6001754064407
ENSG00000128849.10_57375967_57550727	CGNL1	10.6347606030625	-11.9591371989776	4.75324145778681	1.65097622847215e-05	0.00204782547743996	1.94750575151722	10.6347606030625
ENSG00000136487.17_63880215_63881935	GH2	11.6278562746898	-3.29272081684783	4.75291113456686	1.65285009672985e-05	0.00204782547743996	1.94639767442001	11.6278562746898
ENSG00000136527.17_185915906_185938136	TRA2B	-1.21571944445283	4.87368498962932	-4.7519509735904	1.65830877753088e-05	0.00205026314901171	1.943176961073	-1.21571944445283
ENSG00000157693.14_114611206_114646422	TMEM268	10.5690414932874	-12.6094387061122	4.74363186332462	1.70635035170268e-05	0.00210522767026141	1.91528235527568	10.5690414932874
ENSG00000137177.19_17759183_17987623	KIF13A	10.333720812109	-4.05852537562433	4.74121267912895	1.72057504651586e-05	0.00211832726953327	1.90717421600329	10.333720812109
ENSG00000139180.10_4649095_4694317	NDUFA9	-1.02224219767964	2.8254778595952	-4.73852734780515	1.73650082820699e-05	0.00213068408383451	1.8981759456306	-1.02224219767964
ENSG00000260896.5_80828735_80892595	ARLNC1	12.1497580606667	-10.2062761010702	4.73829796639781	1.73786789067504e-05	0.00213068408383451	1.89740740418999	12.1497580606667
ENSG00000148926.9_10304680_10307397	ADM	1.98523975858116	6.01784949335318	4.73754129582166	1.74238496441642e-05	0.00213177170427674	1.89487228554442	1.98523975858116
ENSG00000259738.1_58865006_58865303	ZNF444P1	12.100869276516	-11.8394743712241	4.7299529853199	1.78832588573649e-05	0.00218343065055398	1.86945746664747	12.100869276516
ENSG00000174567.7_204198160_204214092	GOLT1A	11.7038025891568	-12.085056959946	4.72401953913424	1.82507317160729e-05	0.00222367369603696	1.84959624874782	11.7038025891568
ENSG00000249861.3_39655894_39660647	LGALS16	11.351110357603	-0.846089846585744	4.72168715522067	1.83971994618551e-05	0.00223687853581028	1.84179166408236	11.351110357603
ENSG00000136938.8_97983361_98015943	ANP32B	-1.61743404395549	7.62092358806781	-4.71776866703681	1.86458680215613e-05	0.0022577647243345	1.82868309652677	-1.61743404395549
ENSG00000100473.16_30874514_30895065	COCH	-11.4768677490638	-5.9296320044482	-4.71581146634839	1.87713031332946e-05	0.00226487657064787	1.82213725359464	-11.4768677490638
ENSG00000138193.15_94030812_94332823	PLCE1	-10.4487349386293	-11.3367863287838	-4.71564928885711	1.87817339538119e-05	0.00226487657064787	1.82159490022722	-10.4487349386293
ENSG00000268509.2_5187172_5188298	AC026202.3	8.65197706051106	-13.5125132318961	4.7143170936472	1.88676324040108e-05	0.00227057263973431	1.81714005629217	8.65197706051106
ENSG00000115758.12_10439968_10448504	ODC1	-3.21730757146376	5.54980624865876	-4.71209221567101	1.90119491382078e-05	0.00228007140402524	1.80970119987207	-3.21730757146376
ENSG00000198467.14_35681992_35690121	TPM2	-8.13383449464247	3.08689507847291	-4.71190390367947	1.90242135299329e-05	0.00228007140402524	1.80907164431707	-8.13383449464247
ENSG00000237643.1_70394887_70399417	AL365226.2	10.7119694682248	-13.325410923752	4.70926412880917	1.91969551285906e-05	0.00229051217064729	1.80024752288981	10.7119694682248
ENSG00000164327.12_38937919_39074408	RICTOR	3.19276291265173	1.88176770768235	4.70849767059984	1.92473978856969e-05	0.00229051217064729	1.79768580684774	3.19276291265173
ENSG00000182704.7_76782251_76798154	TSKU	-8.91978463246638	-0.94747110182836	-4.70819521710405	1.9267338912251e-05	0.00229051217064729	1.79667496870831	-8.91978463246638
ENSG00000122545.19_35800932_35907105	SEPT7	-1.11822513537352	5.42958746243664	-4.7015554360346	1.97102409881007e-05	0.002338430954562	1.77449045382255	-1.11822513537352
ENSG00000128609.14_123536997_123558255	NDUFA5	-1.71587440078285	3.99785015751941	-4.69045032415467	2.04733914506402e-05	0.00242407431395513	1.73741439101074	-1.71587440078285
ENSG00000162298.18_65121780_65134533	SYVN1	2.4951220782514	2.35919469665823	4.68729007017779	2.06958065848662e-05	0.00244547813543147	1.72686979997606	2.4951220782514
ENSG00000086061.15_33025211_33039907	DNAJA1	-1.24008815258349	5.88344936471492	-4.68449420742185	2.08945481773704e-05	0.00245957661968772	1.7175434132553	-1.24008815258349
ENSG00000263201.1_68013436_68015911	DPEP2NB	12.7210207743992	-8.77086603596994	4.68443350911661	2.08988835326881e-05	0.00245957661968772	1.71734096165188	12.7210207743992
ENSG00000134970.13_115613508_115632992	TMED7	-1.00202532569475	5.8157238794045	-4.68212572130446	2.10643716397477e-05	0.00247409470657493	1.70964440255847	-1.00202532569475
ENSG00000170848.15_42902079_42919563	PSG6	10.7989572949237	0.67203052489019	4.68074188065039	2.11642196785875e-05	0.00248086053705471	1.70502997003704	10.7989572949237
ENSG00000156453.13_141853111_141879246	PCDH1	10.9548826377666	-8.50391620796869	4.6741138185129	2.16489165371494e-05	0.00252072215537936	1.68293620412425	10.9548826377666
ENSG00000004864.13_96120220_96322147	SLC25A13	-2.11281635788885	4.03156204256035	-4.67392678862933	2.16627501816787e-05	0.00252072215537936	1.68231294712291	-2.11281635788885
ENSG00000213024.11_49906825_49929763	NUP62	-1.2740434716308	4.8165191445803	-4.67380588425087	2.16716974670471e-05	0.00252072215537936	1.68191005159802	-1.2740434716308
ENSG00000187257.15_77696443_77783022	RSBN1L	1.79518998942396	0.786234257624469	4.66884711055482	2.204179602197e-05	0.00255819872526133	1.6653893006332	1.79518998942396
ENSG00000091136.13_107923799_108003255	LAMB1	-1.97046537715018	3.72963076401447	-4.6672362878196	2.21633464035403e-05	0.00256459936610395	1.66002417002982	-1.97046537715018
ENSG00000163602.10_72371825_72446621	RYBP	4.36786640093198	2.19288300211642	4.66652756701388	2.22170331530844e-05	0.00256459936610395	1.65766388608754	4.36786640093198
ENSG00000073849.14_186930485_187078553	ST6GAL1	-9.45677879992107	-3.62679807813499	-4.66638360066464	2.22279543880483e-05	0.00256459936610395	1.65718444630319	-9.45677879992106
ENSG00000184005.10_76074719_76634601	ST6GALNAC3	10.7746922728113	-12.7372653112972	4.65906245276527	2.27903191269597e-05	0.00262432759091954	1.63281127680642	10.7746922728113
ENSG00000121690.10_33015864_33033582	DEPDC7	-11.8291762929428	-5.4915921593758	-4.65698506281161	2.29524125721782e-05	0.00263782061277165	1.62589815999897	-11.8291762929428
ENSG00000074800.15_8861000_8879250	ENO1	-1.10035306729209	8.68478415340607	-4.65518237263966	2.30939861860945e-05	0.0026489072788101	1.61990019778629	-1.1003530672921
ENSG00000108654.14_64499616_64508199	DDX5	-1.48646598833377	7.60083379856386	-4.65371949236901	2.32095010212168e-05	0.00265696757597076	1.61503355231694	-1.48646598833377
ENSG00000147955.16_34634722_34637809	SIGMAR1	-1.62030977426867	4.76967849643626	-4.65227482978745	2.33241323857069e-05	0.00265785249081963	1.61022812124886	-1.62030977426867
ENSG00000183668.17_43211791_43269530	PSG9	9.09164357767026	-0.0802308741639336	4.65202197340001	2.33442529985604e-05	0.00265785249081963	1.60938709853768	9.09164357767026
ENSG00000186642.15_72576141_72674591	PDE2A	10.7710955866189	-12.435837310169	4.65139528034108	2.33941942968573e-05	0.00265785249081963	1.60730274193717	10.7710955866189
ENSG00000207181.1_235127803_235127937	SNORA14B	10.715330126989	-10.9311776910926	4.65134429295653	2.33982620899033e-05	0.00265785249081963	1.60713316490309	10.715330126989
ENSG00000161091.12_3538261_3574290	MFSD12	4.30939290193042	4.04350361481234	4.64934346627	2.35584366843748e-05	0.00266545276152908	1.60047928615833	4.30939290193042
ENSG00000100647.7_69611596_69715142	SUSD6	10.2934892118788	-4.99187652550167	4.64897293086645	2.3588217173935e-05	0.00266545276152908	1.59924717426384	10.2934892118788
ENSG00000153404.14_92151_189972	PLEKHG4B	-9.27451207364064	-3.55997069929116	-4.64880989607395	2.36013321980541e-05	0.00266545276152908	1.59870506027862	-9.27451207364064
ENSG00000176890.15_657604_673578	TYMS	-4.23781401759807	3.30510353709617	-4.64691708408494	2.37541193498383e-05	0.00267755886191546	1.59241175549024	-4.23781401759807
ENSG00000180432.5_42856005_42876165	CYP8B1	10.3819972274277	-11.4416513582676	4.6450360004198	2.39069188840773e-05	0.00268736616125815	1.58615847813247	10.3819972274277
ENSG00000169750.8_82031624_82034204	RAC3	-11.0853715849916	-6.00562906592193	-4.64472043705728	2.39326460118516e-05	0.00268736616125815	1.58510955327268	-11.0853715849916
ENSG00000124767.6_38675925_38703141	GLO1	-1.5841375258274	5.88981261466377	-4.6416014052197	2.4188395339715e-05	0.00271090055938061	1.57474352910214	-1.5841375258274
ENSG00000284491.2_12802031_12813581	THSD8	-9.16025031953105	-12.4443910183569	-4.63965492779943	2.43493530365211e-05	0.00272374182052529	1.56827589836323	-9.16025031953105
ENSG00000225828.1_32361270_32364278	FAM229A	9.93125502289859	-14.4974856322665	4.63383952741327	2.48365090457237e-05	0.00277295373902703	1.54895945539852	9.93125502289858
ENSG00000167523.13_89657802_89671272	SPATA33	-10.4001738513104	-8.40423813844779	-4.63001320631839	2.51622292822624e-05	0.00280398906842396	1.53625534554174	-10.4001738513104
ENSG00000205745.2_36079084_36085736	AC083864.1	10.3945314446068	-14.243994760011	4.62417871247691	2.56669600391967e-05	0.002854817352693	1.51689200338375	10.3945314446068
ENSG00000260118.1_68013470_68014901	AL157700.1	9.94355197696265	-14.4907571102314	4.61787904198117	2.62230565247462e-05	0.0029111558422094	1.4959961113998	9.94355197696265
ENSG00000144029.11_95087207_95149434	MRPS5	-1.82927345280523	5.56907457619888	-4.61461931971228	2.65154156270729e-05	0.00293805813873795	1.48518827741696	-1.82927345280523
ENSG00000130234.10_15561033_15602148	ACE2	10.1549097602351	-14.3751085118371	4.61259829915278	2.66982766072527e-05	0.00295274894597764	1.4784890250981	10.1549097602351
ENSG00000175567.8_73974667_73983307	UCP2	-7.41861406553431	1.80004480430994	-4.60627987929802	2.72779582347695e-05	0.00300824264927504	1.45755263159493	-7.41861406553431
ENSG00000159445.12_151873584_151909808	THEM4	-8.52405923946029	-0.69502516945373	-4.60601539330576	2.73024900312224e-05	0.00300824264927504	1.45667650316887	-8.52405923946029
ENSG00000160201.11_43092956_43107587	U2AF1	-1.07465548157149	4.48597750807603	-4.59969291433844	2.78953835853744e-05	0.00306781309329267	1.4357390542708	-1.07465548157149
ENSG00000114541.14_69169990_69542583	FRMD4B	10.0970124217477	-5.34151480615732	4.58966155276083	2.88620132350134e-05	0.00316659035272879	1.40254383807293	10.0970124217477
ENSG00000049541.10_74231499_74254458	RFC2	-1.57264960726632	3.61098046533697	-4.58893846079872	2.89329430411652e-05	0.00316659035272879	1.40015218922593	-1.57264960726632
ENSG00000126467.10_49739753_49763330	TSKS	9.72453643083313	-14.6105958052834	4.58871070929415	2.89553190085541e-05	0.00316659035272879	1.39939892668342	9.72453643083313
ENSG00000069812.11_6412418_6424670	HES2	10.9588869274402	-5.42377694528621	4.58731980808693	2.90923390064434e-05	0.00317566132496543	1.3947990155336	10.9588869274402
ENSG00000102471.14_79481124_79556075	NDFIP2	-2.03776065025862	5.51621167328913	-4.58675596613174	2.91480644624996e-05	0.00317584115341227	1.39293447454581	-2.03776065025862
